OpenML ID,N(feature),N(sample),All boolean?,Half Boolean?,ChEMBL ID,File name
23712,1154,35,False,False,2720,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2720
23713,1024,411,True,True,3045,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3045
23714,1024,26,True,True,2754,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2754
23715,13,334,False,False,5555,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5555
23716,1173,22,False,False,1275210,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1275210
23717,1318,116,False,False,3125,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3125
23718,1280,134,False,False,3897,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3897
23719,1024,13,True,True,2957,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2957
23720,1248,38,False,False,4162,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4162
23721,4,16,False,False,2927,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2927
23722,43,396,False,False,2851,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2851
23723,154,1487,True,True,2842,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2842
23724,154,79,True,True,4702,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4702
23725,680,27,False,False,2146302,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2146302
23726,1299,81,False,False,2116,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2116
23727,43,668,False,False,4792,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4792
23728,51,150,True,True,1075140,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075140
23729,63,108,False,False,5024,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5024
23730,1347,411,False,False,1944,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1944
23731,43,61,False,False,5027,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5027
23732,43,886,False,False,4708,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4708
23733,1423,1010,False,False,1795098,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795098
23734,162,11,False,False,2460,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2460
23735,43,308,False,False,2730,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2730
23736,43,740,False,False,1792,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1792
23737,1247,40,False,False,3619,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3619
23738,1024,23,True,True,2794,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2794
23739,124,71,False,False,3028,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3028
23740,205,12,True,True,3558,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3558
23741,4,19,False,False,2278,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2278
23742,205,73,True,True,3367,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3367
23743,1371,482,False,False,3563,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3563
23744,1253,42,False,False,3295,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3295
23745,60,12,False,False,1667701,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1667701
23746,1353,622,False,False,2413,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2413
23747,232,40,False,False,2140,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2140
23748,43,63,False,False,5419,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5419
23749,19,202,False,False,4016,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4016
23750,307,23,True,True,2096981,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2096981
23751,43,777,False,False,3247,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3247
23752,6,134,False,False,2343,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2343
23753,43,59,False,False,3439,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3439
23754,43,35,False,False,5033,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5033
23755,664,36,False,False,3241,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3241
23756,102,298,True,True,320,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL320
23757,63,226,False,False,4191,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4191
23758,186,70,False,False,3737,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3737
23759,43,41,False,False,1938219,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1938219
23760,66,274,False,False,1850,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1850
23761,2,10,False,False,4869,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4869
23762,51,31,True,True,3873,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3873
23763,631,31,False,False,3226,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3226
23764,1024,79,True,True,5654,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5654
23765,1416,3689,False,False,237,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL237
23766,2,11,False,False,1795112,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795112
23767,1176,34,False,False,5205,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5205
23768,420,17,False,False,4038,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4038
23769,43,11,False,False,4945,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4945
23770,2,38,False,False,4773,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4773
23771,1010,11,False,False,5968,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5968
23772,456,25,False,False,4725,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4725
23773,43,119,False,False,4564,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4564
23774,445,21,False,False,4228,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4228
23775,1024,18,True,True,2111457,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111457
23776,1266,177,False,False,5413,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5413
23777,173,14,False,False,2987,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2987
23778,1318,266,False,False,2496,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2496
23779,43,60,False,False,4518,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4518
23780,1094,32,False,False,3102,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3102
23781,51,213,True,True,1784,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1784
23782,1024,1292,True,True,2431,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2431
23783,43,64,False,False,4884,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4884
23784,154,876,True,True,4581,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4581
23785,1024,17,True,True,5978,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5978
23786,30,3459,False,False,332,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL332
23787,51,127,True,True,1293265,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293265
23788,1024,340,True,True,2625,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2625
23789,43,290,False,False,4106,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4106
23790,119,30,False,False,4181,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4181
23791,1165,43,False,False,1075146,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075146
23792,43,10,False,False,4612,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4612
23793,2,14,False,False,2750,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2750
23794,1158,15,False,False,5768,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5768
23795,1024,48,True,True,6172,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6172
23796,1024,82,True,True,3123,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3123
23797,43,337,False,False,4414,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4414
23798,26,1631,False,False,1871,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1871
23799,24,262,False,False,4080,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4080
23800,51,23,True,True,2189160,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2189160
23801,410,33,True,True,4760,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4760
23802,15,41,False,False,2977,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2977
23803,30,247,False,False,2181,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2181
23804,949,16,False,False,4252,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4252
23805,102,21,True,True,4228,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4228
23806,102,22,True,True,5602,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5602
23807,815,85,False,False,3813,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3813
23808,1287,213,False,False,1784,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1784
23809,154,2353,True,True,1907607,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1907607
23810,43,891,False,False,4566,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4566
23811,9,149,False,False,4188,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4188
23812,51,202,True,True,2336,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2336
23813,51,20,True,True,3023,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3023
23814,1024,31,True,True,2111333,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111333
23815,51,67,True,True,1075280,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075280
23816,1024,73,True,True,6149,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6149
23817,1123,23,False,False,4505,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4505
23818,1024,58,True,True,3646,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3646
23819,820,77,False,False,2360,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2360
23820,51,35,True,True,2111473,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111473
23821,307,19,True,True,4281,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4281
23822,256,61,True,True,3918,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3918
23823,1024,14,True,True,4565,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4565
23824,1024,88,True,True,3313,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3313
23825,51,157,True,True,3272,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3272
23826,43,906,False,False,4897,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4897
23827,51,177,True,True,307,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL307
23828,1024,26,True,True,2095203,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095203
23829,1024,24,True,True,5456,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5456
23830,1352,603,False,False,331,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL331
23831,43,80,False,False,5031,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5031
23832,2,19,False,False,2216739,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2216739
23833,51,450,True,True,2097170,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2097170
23834,102,100,True,True,5662,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5662
23835,43,13,False,False,3809,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3809
23836,43,174,False,False,3923,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3923
23837,17,126,False,False,3593,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3593
23838,1313,621,False,False,257,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL257
23839,1024,25,True,True,5118,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5118
23840,1280,107,False,False,291,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL291
23841,15,85,False,False,3604,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3604
23842,410,20,True,True,2535,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2535
23843,43,68,False,False,3092,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3092
23844,744,48,False,False,6172,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6172
23845,43,1211,False,False,2815,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2815
23846,452,21,False,False,5807,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5807
23847,154,565,True,True,4074,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4074
23848,19,706,False,False,1853,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1853
23849,1024,446,True,True,3764,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3764
23850,51,75,True,True,5685,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5685
23851,292,14,False,False,4199,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4199
23852,30,679,False,False,2425,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2425
23853,102,18,True,True,5101,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5101
23854,2,76,False,False,2225,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2225
23855,43,29,False,False,3346,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3346
23856,51,21,True,True,5272,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5272
23857,1151,11,False,False,4253,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4253
23858,461,24,True,True,4655,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4655
23859,66,224,False,False,4714,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4714
23860,51,34,True,True,4335,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4335
23861,717,12,True,True,5410,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5410
23862,1246,94,False,False,2383,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2383
23863,304,47,False,False,1795138,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795138
23864,51,21,True,True,5933,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5933
23865,65,174,False,False,1918,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1918
23866,43,22,False,False,343,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL343
23867,70,630,False,False,2635,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2635
23868,1229,26,False,False,2073673,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2073673
23869,43,119,False,False,3154,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3154
23870,1354,541,False,False,3815,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3815
23871,68,318,False,False,3318,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3318
23872,51,366,True,True,3991,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3991
23873,51,42,True,True,1293314,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293314
23874,43,11,False,False,4879,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4879
23875,1299,79,False,False,5808,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5808
23876,1207,92,False,False,3429,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3429
23877,2,17,False,False,2892,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2892
23878,1024,71,True,True,5406,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5406
23879,51,27,True,True,4161,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4161
23880,2,31,False,False,4838,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4838
23881,1313,92,False,False,2897,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2897
23882,43,1287,False,False,4036,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4036
23883,154,32,True,True,2094114,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2094114
23884,43,14,False,False,3050,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3050
23885,51,516,True,True,1293266,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293266
23886,43,192,False,False,4653,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4653
23887,2,64,False,False,4632,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4632
23888,675,53,False,False,2099,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2099
23889,138,1584,False,False,3227,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3227
23890,43,32,False,False,2687,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2687
23891,43,19,False,False,5630,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5630
23892,15,147,False,False,3037,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3037
23893,43,1748,False,False,3837,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3837
23894,438,60,False,False,5129,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5129
23895,51,96,True,True,5941,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5941
23896,138,913,False,False,4481,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4481
23897,1279,172,False,False,3252,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3252
23898,43,1403,False,False,2996,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2996
23899,51,72,True,True,1908389,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1908389
23900,30,1468,False,False,4078,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4078
23901,154,24,True,True,5474,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5474
23902,1320,426,False,False,250,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL250
23903,43,747,False,False,4670,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4670
23904,51,44,True,True,277,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL277
23905,205,32,True,True,1075025,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075025
23906,43,13,False,False,1949487,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1949487
23907,1340,198,False,False,2000,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2000
23908,1126,22,False,False,4595,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4595
23909,1024,25,True,True,5344,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5344
23910,1316,721,False,False,285,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL285
23911,1024,31,True,True,5270,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5270
23912,1281,262,False,False,4554,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4554
23913,51,14,True,True,5502,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5502
23914,43,95,False,False,3973,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3973
23915,735,34,False,False,5492,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5492
23916,520,81,False,False,3980,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3980
23917,1024,41,True,True,2331048,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2331048
23918,4,27,False,False,3518,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3518
23919,1296,73,False,False,1163128,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1163128
23920,43,10,False,False,1075174,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075174
23921,51,48,True,True,4837,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4837
23922,421,4103,False,False,273,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL273
23923,2,22,False,False,2110,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2110
23924,1024,359,True,True,4681,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4681
23925,1024,121,True,True,3062,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3062
23926,43,136,False,False,5378,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5378
23927,43,98,False,False,4611,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4611
23928,1227,240,False,False,2802,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2802
23929,1379,380,False,False,2326,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2326
23930,43,52,False,False,5850,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5850
23931,154,224,True,True,4714,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4714
23932,1024,28,True,True,1075044,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075044
23933,2,79,False,False,5654,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5654
23934,2,50,False,False,1075294,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075294
23935,43,929,False,False,5261,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5261
23936,43,23,False,False,5514,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5514
23937,43,13,False,False,1075267,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075267
23938,43,100,False,False,5662,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5662
23939,43,51,False,False,3461,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3461
23940,17,61,False,False,5027,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5027
23941,1024,18,True,True,3175,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3175
23942,4,42,False,False,3295,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3295
23943,1366,471,False,False,5455,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5455
23944,51,16,True,True,1293198,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293198
23945,660,12,False,False,1255122,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1255122
23946,1024,15,True,True,2163171,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2163171
23947,310,16,False,False,2073666,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2073666
23948,51,499,True,True,1293239,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293239
23949,51,275,True,True,2096675,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2096675
23950,51,42,True,True,2096677,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2096677
23951,1024,742,True,True,4801,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4801
23952,1024,1649,True,True,302,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL302
23953,43,10,False,False,3495,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3495
23954,1162,25,False,False,3391,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3391
23955,51,21,True,True,4905,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4905
23956,1372,1238,False,False,1833,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1833
23957,17,235,False,False,5353,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5353
23958,1024,35,True,True,5033,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5033
23959,300,12,False,False,1667700,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1667700
23960,307,43,True,True,2010635,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2010635
23961,4,107,False,False,291,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL291
23962,1024,2998,True,True,4822,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4822
23963,43,63,False,False,4730,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4730
23964,2,17,False,False,1795169,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795169
23965,1024,29,True,True,3511,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3511
23966,1127,11,False,False,3681,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3681
23967,651,31,False,False,3412,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3412
23968,1335,99,False,False,1741172,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741172
23969,1024,22,True,True,1287605,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1287605
23970,66,422,False,False,4321,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4321
23971,1024,81,True,True,5500,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5500
23972,1024,42,True,True,2654,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2654
23973,43,17,False,False,4038,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4038
23974,1373,655,False,False,4525,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4525
23975,1024,99,True,True,2096670,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2096670
23976,26,890,False,False,276,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL276
23977,1024,35,True,True,3074,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3074
23978,43,97,False,False,4367,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4367
23979,13,30,False,False,1972,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1972
23980,70,700,False,False,3402,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3402
23981,2,62,False,False,3637,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3637
23982,43,71,False,False,1781858,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1781858
23983,307,26,True,True,1075207,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075207
23984,43,696,False,False,1293304,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293304
23985,653,14,False,False,4100,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4100
23986,136,1306,False,False,4616,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4616
23987,300,12,False,False,5438,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5438
23988,1024,38,True,True,4162,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4162
23989,1024,1627,True,True,3571,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3571
23990,233,44,False,False,277,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL277
23991,106,12,False,False,5002,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5002
23992,1024,676,True,True,4375,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4375
23993,24,747,False,False,4576,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4576
23994,276,11,False,False,3488,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3488
23995,1024,104,True,True,1962,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1962
23996,709,21,False,False,1697658,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1697658
23997,51,12,True,True,2189159,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2189159
23998,2,23,False,False,4251,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4251
23999,51,1158,True,True,2949,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2949
24000,142,2615,False,False,258,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL258
24001,51,86,True,True,2627,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2627
24002,435,37,False,False,4208,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4208
24003,43,85,False,False,4176,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4176
24004,1286,130,False,False,1949,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1949
