,Unnamed: 0,File directory,File name,Dimension(filtered),N(sample),N(filtered feature),Repetition Rate,File directory(CEB server/Iris)
107,107,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4153.csv,data_CHEMBL4153.csv,"(964, 572)",964,572,0.04771784232365145,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4153.csv
108,108,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2536.csv,data_CHEMBL2536.csv,"(110, 125)",110,125,0.09090909090909091,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2536.csv
109,109,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4147.csv,data_CHEMBL4147.csv,"(395, 833)",395,833,0.33164556962025316,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4147.csv
110,110,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1981.csv,data_CHEMBL1981.csv,"(1597, 979)",1597,979,0.34439574201628054,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1981.csv
111,111,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2250.csv,data_CHEMBL2250.csv,"(715, 898)",715,898,0.5426573426573427,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2250.csv
112,112,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4609.csv,data_CHEMBL4609.csv,"(32, 71)",32,71,0.125,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4609.csv
113,113,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3166.csv,data_CHEMBL3166.csv,"(144, 337)",144,337,0.0625,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3166.csv
114,114,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741162.csv,data_CHEMBL1741162.csv,"(180, 296)",180,296,0.6722222222222223,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741162.csv
115,115,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5517.csv,data_CHEMBL5517.csv,"(72, 130)",72,130,0.05555555555555555,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5517.csv
116,116,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2007628.csv,data_CHEMBL2007628.csv,"(165, 529)",165,529,0.1393939393939394,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2007628.csv
117,117,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3614.csv,data_CHEMBL3614.csv,"(294, 406)",294,406,0.1360544217687075,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3614.csv
118,118,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741176.csv,data_CHEMBL1741176.csv,"(940, 994)",940,994,0.48617021276595745,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741176.csv
119,119,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1822.csv,data_CHEMBL1822.csv,"(113, 213)",113,213,0.035398230088495575,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1822.csv
120,120,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2093868.csv,data_CHEMBL2093868.csv,"(454, 494)",454,494,0.05947136563876652,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2093868.csv
121,121,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4796.csv,data_CHEMBL4796.csv,"(111, 323)",111,323,0.12612612612612611,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4796.csv
122,122,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1836.csv,data_CHEMBL1836.csv,"(429, 489)",429,489,0.07459207459207459,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1836.csv
123,123,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4972.csv,data_CHEMBL4972.csv,"(41, 91)",41,91,0.07317073170731707,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4972.csv
124,124,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4999.csv,data_CHEMBL4999.csv,"(119, 201)",119,201,0.6638655462184874,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4999.csv
125,125,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4027.csv,data_CHEMBL4027.csv,"(220, 430)",220,430,0.12727272727272726,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4027.csv
126,126,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5339.csv,data_CHEMBL5339.csv,"(48, 58)",48,58,0.041666666666666664,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5339.csv
127,127,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095202.csv,data_CHEMBL2095202.csv,"(276, 817)",276,817,0.4963768115942029,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095202.csv
128,128,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4033.csv,data_CHEMBL4033.csv,"(133, 149)",133,149,0.16541353383458646,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4033.csv
129,129,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094108.csv,data_CHEMBL2094108.csv,"(1639, 872)",1639,872,0.018303843807199512,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094108.csv
130,130,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3984.csv,data_CHEMBL3984.csv,"(84, 454)",84,454,0.9166666666666666,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3984.csv
131,131,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095216.csv,data_CHEMBL2095216.csv,"(139, 166)",139,166,0.06474820143884892,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095216.csv
132,132,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3012.csv,data_CHEMBL3012.csv,"(320, 468)",320,468,0.046875,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3012.csv
133,133,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094120.csv,data_CHEMBL2094120.csv,"(670, 609)",670,609,0.041791044776119404,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094120.csv
134,134,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094134.csv,data_CHEMBL2094134.csv,"(404, 503)",404,503,0.14356435643564355,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094134.csv
135,135,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5311.csv,data_CHEMBL5311.csv,"(81, 441)",81,441,0.8395061728395061,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5311.csv
136,136,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2318.csv,data_CHEMBL2318.csv,"(235, 406)",235,406,0.059574468085106386,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2318.csv
137,137,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4769.csv,data_CHEMBL4769.csv,"(96, 135)",96,135,0.125,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4769.csv
138,138,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3589.csv,data_CHEMBL3589.csv,"(430, 459)",430,459,0.09069767441860466,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3589.csv
139,139,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4580.csv,data_CHEMBL4580.csv,"(47, 62)",47,62,0.06382978723404255,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4580.csv
140,140,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL322.csv,data_CHEMBL322.csv,"(1648, 842)",1648,842,0.10133495145631068,/home/iris/PA/qsar_data_unsorted/data_CHEMBL322.csv
141,141,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5852.csv,data_CHEMBL5852.csv,"(58, 101)",58,101,0.06896551724137931,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5852.csv
142,142,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2873.csv,data_CHEMBL2873.csv,"(115, 500)",115,500,0.4434782608695652,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2873.csv
143,143,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2654.csv,data_CHEMBL2654.csv,"(42, 98)",42,98,0.09523809523809523,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2654.csv
144,144,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4225.csv,data_CHEMBL4225.csv,"(987, 953)",987,953,0.24620060790273557,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4225.csv
145,145,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111472.csv,data_CHEMBL2111472.csv,"(33, 59)",33,59,0.09090909090909091,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111472.csv
146,146,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5891.csv,data_CHEMBL5891.csv,"(59, 179)",59,179,0.1694915254237288,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5891.csv
147,147,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2898.csv,data_CHEMBL2898.csv,"(35, 43)",35,43,0.08571428571428572,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2898.csv
148,148,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2046264.csv,data_CHEMBL2046264.csv,"(43, 72)",43,72,0.046511627906976744,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2046264.csv
149,149,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741214.csv,data_CHEMBL1741214.csv,"(41, 207)",41,207,0.2926829268292683,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741214.csv
150,150,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3204.csv,data_CHEMBL3204.csv,"(57, 206)",57,206,0.21052631578947367,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3204.csv
151,151,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741200.csv,data_CHEMBL1741200.csv,"(437, 803)",437,803,0.34324942791762014,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741200.csv
152,152,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5113.csv,data_CHEMBL5113.csv,"(714, 825)",714,825,0.10084033613445378,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5113.csv
153,153,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4227.csv,data_CHEMBL4227.csv,"(68, 118)",68,118,0.10294117647058823,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4227.csv
154,154,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3548.csv,data_CHEMBL3548.csv,"(83, 142)",83,142,0.18072289156626506,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3548.csv
155,155,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111464.csv,data_CHEMBL2111464.csv,"(57, 98)",57,98,0.2982456140350877,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111464.csv
156,156,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2097167.csv,data_CHEMBL2097167.csv,"(33, 80)",33,80,0.2727272727272727,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2097167.csv
157,157,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095943.csv,data_CHEMBL2095943.csv,"(56, 103)",56,103,0.03571428571428571,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095943.csv
158,158,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL308.csv,data_CHEMBL308.csv,"(1852, 989)",1852,989,0.24568034557235421,/home/iris/PA/qsar_data_unsorted/data_CHEMBL308.csv
159,159,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2871.csv,data_CHEMBL2871.csv,"(1261, 753)",1261,753,0.05313243457573354,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2871.csv
160,160,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1921662.csv,data_CHEMBL1921662.csv,"(31, 29)",31,29,0.2903225806451613,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1921662.csv
161,161,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1770034.csv,data_CHEMBL1770034.csv,"(76, 420)",76,420,0.7368421052631579,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1770034.csv
162,162,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2695.csv,data_CHEMBL2695.csv,"(1107, 961)",1107,961,0.2962962962962963,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2695.csv
163,163,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075317.csv,data_CHEMBL1075317.csv,"(69, 142)",69,142,0.15942028985507245,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075317.csv
164,164,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5850.csv,data_CHEMBL5850.csv,"(52, 151)",52,151,0.038461538461538464,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5850.csv
165,165,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4596.csv,data_CHEMBL4596.csv,"(163, 265)",163,265,0.024539877300613498,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4596.csv
166,166,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL320.csv,data_CHEMBL320.csv,"(298, 411)",298,411,0.10738255033557047,/home/iris/PA/qsar_data_unsorted/data_CHEMBL320.csv
167,167,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2468.csv,data_CHEMBL2468.csv,"(1007, 956)",1007,956,0.39225422045680236,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2468.csv
168,168,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3776.csv,data_CHEMBL3776.csv,"(396, 485)",396,485,0.21717171717171718,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3776.csv
169,169,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094122.csv,data_CHEMBL2094122.csv,"(664, 604)",664,604,0.043674698795180725,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094122.csv
170,170,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3004.csv,data_CHEMBL3004.csv,"(326, 586)",326,586,0.15337423312883436,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3004.csv
171,171,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5313.csv,data_CHEMBL5313.csv,"(992, 1007)",992,1007,0.0846774193548387,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5313.csv
172,172,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095228.csv,data_CHEMBL2095228.csv,"(321, 421)",321,421,0.037383177570093455,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095228.csv
173,173,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3762.csv,data_CHEMBL3762.csv,"(95, 210)",95,210,0.22105263157894736,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3762.csv
174,174,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095200.csv,data_CHEMBL2095200.csv,"(181, 373)",181,373,0.24861878453038674,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095200.csv
175,175,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6154.csv,data_CHEMBL6154.csv,"(63, 144)",63,144,0.09523809523809523,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6154.csv
176,176,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2326.csv,data_CHEMBL2326.csv,"(380, 548)",380,548,0.018421052631578946,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2326.csv
177,177,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6140.csv,data_CHEMBL6140.csv,"(99, 221)",99,221,0.06060606060606061,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6140.csv
178,178,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2052039.csv,data_CHEMBL2052039.csv,"(40, 69)",40,69,0.45,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2052039.csv
179,179,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4031.csv,data_CHEMBL4031.csv,"(34, 89)",34,89,0.08823529411764706,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4031.csv
180,180,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1808.csv,data_CHEMBL1808.csv,"(569, 535)",569,535,0.040421792618629174,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1808.csv
181,181,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3979.csv,data_CHEMBL3979.csv,"(1510, 744)",1510,744,0.09205298013245033,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3979.csv
182,182,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096912.csv,data_CHEMBL2096912.csv,"(132, 294)",132,294,0.09090909090909091,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096912.csv
183,183,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4958.csv,data_CHEMBL4958.csv,"(173, 126)",173,126,0.630057803468208,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4958.csv
184,184,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4780.csv,data_CHEMBL4780.csv,"(167, 366)",167,366,0.017964071856287425,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4780.csv
185,185,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1820.csv,data_CHEMBL1820.csv,"(114, 202)",114,202,0.03508771929824561,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1820.csv
186,186,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6197.csv,data_CHEMBL6197.csv,"(67, 32)",67,32,0.04477611940298507,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6197.csv
187,187,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4794.csv,data_CHEMBL4794.csv,"(1602, 815)",1602,815,0.07303370786516854,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4794.csv
188,188,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3945.csv,data_CHEMBL3945.csv,"(42, 100)",42,100,0.047619047619047616,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3945.csv
189,189,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075115.csv,data_CHEMBL1075115.csv,"(541, 837)",541,837,0.8354898336414048,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075115.csv
190,190,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3602.csv,data_CHEMBL3602.csv,"(752, 571)",752,571,0.027925531914893616,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3602.csv
191,191,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4179.csv,data_CHEMBL4179.csv,"(1488, 981)",1488,981,0.3971774193548387,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4179.csv
192,192,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3616.csv,data_CHEMBL3616.csv,"(309, 659)",309,659,0.2297734627831715,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3616.csv
193,193,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1997.csv,data_CHEMBL1997.csv,"(251, 276)",251,276,0.01195219123505976,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1997.csv
194,194,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2246.csv,data_CHEMBL2246.csv,"(62, 114)",62,114,0.0967741935483871,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2246.csv
195,195,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2252.csv,data_CHEMBL2252.csv,"(93, 198)",93,198,0.06451612903225806,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2252.csv
196,196,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1983.csv,data_CHEMBL1983.csv,"(1251, 811)",1251,811,0.04476418864908074,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1983.csv
197,197,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096669.csv,data_CHEMBL2096669.csv,"(67, 105)",67,105,0.04477611940298507,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096669.csv
198,198,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4145.csv,data_CHEMBL4145.csv,"(127, 333)",127,333,0.2992125984251969,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4145.csv
199,199,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2534.csv,data_CHEMBL2534.csv,"(1042, 941)",1042,941,0.5143953934740882,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2534.csv
200,200,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3819.csv,data_CHEMBL3819.csv,"(153, 236)",153,236,0.1830065359477124,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3819.csv
201,201,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096682.csv,data_CHEMBL2096682.csv,"(146, 402)",146,402,0.21232876712328766,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096682.csv
202,202,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1968.csv,data_CHEMBL1968.csv,"(70, 161)",70,161,0.7571428571428571,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1968.csv
